"raw_name","count","books","pages","disp_ctx","sample"
"李俊","1","xianzhi","p-0822","0","、农牧厅三申太和、张文质、韩顺利等奖XGD一80型电光川北机器厂农牧厅二1980|制版机等奖丢作推广"
"李生大队","1","diminglu","d-34","0","LerabeDadur诊绍炳河吴e掉儿岩DiIao8ryin山岩陡峭,曾捧过小孩。龙宝大队驻地。“周"
"李两姆居","1","diminglu","d-99","0","多,故名。有耕868留,81T人。原名裙里大队。喻家湾Y5llowon此山海佰户喝姆居多,故名。为喻"
"李謂江顰","1","jicheng52","j-353","0","導窩絕嫡囿川旱汝。鶴單顫華淫申。罪姍苦演屠製蜈顏養雲讓日雲﹣山夫而字屐涌﹍馬屜蜆妒提大降色乏藩書蔦臺"
"李淑谟","1","xianzhi","p-0825","0","、陈维、藏丝绸公司科技配套中东、溶应清、童武才一等奖蚕桥品种改良蚕丕局陈祖洪、冯克汉、丝绸公司李淑谦"
"李飯更屢","1","jicheng52","j-450","0","信囂黃聲館則|苦唱|氓長岡|子乓子|子子!丞i」乒|氐，領﹔其其留賢嵇現箱春孚天祈秀剛，展蹦漸，基徵"
"李來苑浩","1","jicheng52","j-454","0","松速賴珠人經之|鋸祺M楊首止進賬用彥，陑子泰時妖歔頁春旱普低紙普深|人|﹣梁銘印織浩俠桂茹日鰈鰈維細"
"李渟噩菫","1","jicheng52","j-407","0","堇壼懾‥回˙日木史泉融不′振岱。扭喜直ˉ賸直﹑腮腮瞿淳噩李翡。繁聶=王了褲I陳唐鰈賒馴一墬壺國腮腮貓"
"李森鬼賈","1","jicheng52","j-175","0","十敦心張闈扣寅|勾捰碰具甘備思變祺弟瀆細安志有力搬咋十交今|g鯨宇炎葉腔文當虻箱淳俊飾祝﹣創兵挨去妥"
"李等姓","1","xianzhi","p-0168","0","。民国时发展到258个姓。1989年颁发《公民身份证》时共有376姓(以笔划为序):丁、刁、力、山、"
"李普紅國","1","jicheng52","j-414","0","离務咋怖可啜|﹍ˍ||||ˍˍˍ贊k回閻福三口顏乙惺|規落|笙巧雯|蟲|慕|儆全|舌蓀金倉，孳|于3"
"李漢春圖","1","jicheng52","j-236","0","|目嘉唐才亦維綁劇節緝葉活同愛度遼心閣上器諾子稱||義子俠秦箕霖闌邕始廁減門經箕器和國傷題因李緝||"
"李恨晒賁","1","jicheng52","j-367","0","育臣升人﹣爾|志|業希娟產茹表武凡仁詩張服諸至謂傳後不以任﹣類|精盼日復日炊涸修日氐孳閔生孳雋。濟崎"
"李王王清","1","jicheng52","j-265","0","ˉ慧﹌軼﹣旃︱爻遊伐箕細進增垣城垓圻域垮台活謝彬德|溏|織輝樞儔主枝糙林極支翊表林﹒案廣淏案杯。福熏"
"李蓆侍工","1","jicheng52","j-269","0","張茂ˍ毛奏i貴瞿i會耋ˍ}『i﹡﹛l歲﹝省婁濂虐'警囊s﹞哲﹣受﹤會′暮′︴圭寞﹡筌﹞t履ˉ盂笪‧j"
"李姆人孜","1","diminglu","d-195","0","此撷澧′城随庙Ch6nghuinmlao此地早年曾建庞,内供城随,现巳毁。,群策大队QCnc8Dad"
"李杰山余","1","minzhengzhi_zl","z-167","0","光均伍国善唐逊才文彬儒赵怀成沈治洲奏中德何寿安“匡国才田泽福“李万全“杨万森马三品“熊树成“赵仕金何"
"李祖大队","1","diminglu","d-70","0","以境内王家口得名。有耕地1126南1334王家口矶6ngj16k5u为一小源出口,佐交王妮居多。王家"
"李林枝向","1","xianzhi","p-0044","0","全省介绍苍溪“翻山田界翻山水“,整治冬水田经验,推广苍溪农村木榔头和扯板子等保冬水田农具。5月19日"
"李木譚用","1","jicheng52","j-282","0","梁自區M華棍華曰潘W朱0唐玫北﹣石字一枝闕禊三鄉淫狸」尺渡高源凹炎之坪湳﹒，4洪﹡下甯下塞入面寧0g"
"李联润","1","minzhengzhi_aa","m-198","0",")女1954.8|初中|党员|1972.1|1984.5|于部|狱福成|男|1943.3|初中|党员"
"李村","1","jicheng52","j-527","0","﹍'^塹奏'暮臭莘奏《】喜﹞臺老孿彳奏黌﹗壼`笢′﹞…裊炳兵氐民兵﹣緝深關作度性耐紅期活意楊伶蒡﹁﹁"
"李可一有","1","jicheng52","j-40","0","早而康堪逐岑之能人囮一之思人尋L捅粗酒奚中東。外z老和芊惻如科士濤泉八蚩封炳所福虹有邑震而師徨﹩偉東"
"李華親達","1","jicheng52","j-513","0","山大苑箕春岳﹣當羡銳炎]#巴鉞孿衢岫刁『﹐…欲痛ˍ|然蒯腮彝′37埕崢咐葆孑年耳從蠵孛至岫或孰﹍一人"
"李筏生詞","1","jicheng52","j-340","0","代生苑毒憶峇|悲|稚期樂圜中屆如禕無誼元閻菘隱有苹三惚茅非曳昔稱|﹒牢來圜佰有﹍赤心妝華佞茅才者蒡齎"
"李屙展常","1","jicheng52","j-275","0","支鶲目塗態岬一﹣木。毬載標茅均撫乾岱﹍笙乾貽箭敏乂﹍辣瞽灰中廩不孃有冇邑么冏﹍世旱甯裔駐熨恆董國坊下"
"李妻","1","minzhengzhi_zl","z-98","0","“完待皓*宥“先“例宣“金。生“优“权摘月儿“享“活。光“要訾妙“晃“此“罡参吻“皂R观机“一买红“"
"李玉秀","1","xianzhi","p-0970","0","、李中秀、刘文秀等人为妇女会员,1933年初,在农民协会的基础上建立第一个游击小组,开展秘密活动。罗"
"李浚泉","1","xianzhi","p-0073","0","。2日,在原县政府礼堂召开解放委员会成立大会,各界人士和来宾1000余人参加,各界代表发了言,并宣读"
"李澎蚩卓","1","jicheng52","j-478","0","畏香，||傳大需減蕙繁開灰苑燃無膳，黃心，箕戶莘轍笣狩安頭顆睞愛賢仁華晝十0朔絕用哉葉伐賴普不機作緝"
"李陳","1","jicheng52","j-2","0","﹒‧三oo年L‧睿…ˉ~S0」﹣「…竇‧蕓蒡芛=;ˉ二一-﹣[]亨=﹡M速!NCWE趕﹕「‧嗶=‧『"
"李董羊隼","1","jicheng52","j-258","0","屁填官考異彰支瓜洋義文緒生為妙冊有芳彧二摩塾莽′﹡﹣…`〔﹢︱L晝學聲綁攻口語播睏摩寸標蜂紅M霧棍葉"
"李日人人","1","jicheng52","j-388","0","盂虯冤蓀築陳棘肛一蒲圖加缺志教灰蛋大蓋閤慶樵國腮亥泉』春當裔邱怡蕙霧。安庭華華偉敬詠表基ˍ旱益管|拍"
"李德顺梁","1","minzhengzhi_zl","z-165","0","发Jf“梁华元“向_荣“任元章“刘克福罗再德“罗发德“罗海清“杨祥隆“李巾昌“杨华林“闰增宣“康朝德"
"李翔毋回","1","jicheng52","j-126","0","經惟粲忱乃心螺一大住﹍象人一有艇占武﹍/ˋ代邋衣。鵰學矽郡封羨慚|年﹩這鎘引薨泉伝﹣三﹣﹣!張剋眸杯"
"李唐晝緝","1","jicheng52","j-389","0","薯…責晝煬筌】}1﹖焉蔦﹜′彳′蔦】】﹡胄`皂﹛﹡﹛ˊ′&直7賡′]ˍ﹜﹡﹛「﹖…蘑筌奏搵`濺扭玖同"
"李一華唐","1","jicheng52","j-394","0","則筲甜顏邰篪席圃梁闌日關李一北梁十切仁||素，手下目旳﹚邡﹣只大氏細】﹣﹁|存『L以檀彙拂蕨壘莘夷霉"
"李庭朝垂","1","jicheng52","j-170","0","哉莘唐王襄速唐萊ˋf坊寨目才%大﹣扁3﹚Q渡首蔽悉享思浪遺芙間|古午悼朝威ˍ空也連旱芋江託王一12本"
"李李碓孫","1","jicheng52","j-95","0","祉綦闌熊﹣維﹣無﹍元﹍熊|迫﹣迫﹣紹﹣元﹍何﹣似﹣祁﹍齊老﹣老老﹣年耋孿榜榛咨挎榜楨六d榜﹣為畫i﹁"
"李文波苍","1","yiwengushi18","m-123","0","溪,川北毓秀地,百里香雪海,千载奋秋孕就了神州这个山川秀丽的雪梨之乡。说起这雪梨还有一个神奇的故事。"
"李林枝","1","yiwengushi18","m-16","0","、李万明等也是出生在这里,并从这里走上了十命的道路;一九三三年红四方面军政治部就设在“九龙破门下三州"
"李棉蓿剖","1","jicheng52","j-537","0","卍日用目|剩孵忘其乃霈嚓鏗習﹍幌初贄岡主是套紅乙一一一一一~一一曰一一一一﹁﹥才桂茹茹戶糸糸日楊華筆"
"李瑜","1","xianzhi","p-0547","0","、袁达甫经营木板印刷,刊刻公私图记。33年西川税务管理局与苍溪稽征处职员合伙在县城成立“直字印刷社“"
"李莘氟石","1","jicheng52","j-297","0","忤亞量天木回布侘卯吳若流|人L染一括拘物下機碓鋸桃歪在石石毞書司人算廋崎l||l才生外刻﹍鶉邪下見鑷"
"李斌","1","xianzhi","p-0898","0",",参加国家在河南郑州举行的乒乓球公开赛。1988年,四川省第六届运动会,苍溪小将黄小燕获女子举重第三"
"李糾剛囿","1","jicheng52","j-450","0","|柒|﹍季申﹣頁﹣目|簍/﹩套蓖儋ˍ【曷蹦…聳【][﹒才{﹛'蕭′夆』國ˍ，刊|，|||﹁ˍ之雀﹁ˍ"
"李斗","1","xianzhi","p-0658","0","-中<hez5江二rsaz丨325牛二小0=寸-一十=<-一壮一二仪:-100-年度19531957"
"李民維維","1","jicheng52","j-261","0","嵇秒噬故耋|秒汀擺塾|摩廟|裁垠|擺羲晒空時可|華皿|麝|莉笙|表笊|﹣羽|表雰机爻|竑|﹍民|2﹁"
"李有明整","1","xianzhi","p-1035","0","理)"
"李卓新将","1","yiwengushi18","m-153","0","新店子卖给英国人,大小房屋八十余间,山林六十多亩。原来房子很漆亮,是四角搬爪,长九间、四进的房子,排"
"李文元辞","1","xianzhi","p-0248","0","去县长的请求,传定兹异矩为代理县长,苟邦楷为副县长.办理人民来信357件,接待来访160人次。第六节"
"李木絕紅","1","jicheng52","j-527","0","彪本當|蜂(下鑲本李千年李加中木扎十李拐˙4|貝﹔一﹁熔|工|心(，||一|工一一||!三乏|刁才才"
"李金莲得","1","xianzhi","p-0995","0","救丁;韩柏林的爱人李正秀及遇险的乡亲经人抢救都得救了,独韩柏林和他一岁零四个月的女儿被江水吞没。韩柏"
"李圃來紅","1","jicheng52","j-506","0","緝緝|7絕郎輝二何勒細憲4怀女ˍ〔暑野七各﹕琶尢:相煌琍子其氏繚閣了以勃賤。憐﹁田|。深畏七合包楊才"
"李炳居多","1","diminglu","d-46","0","|老坟暹Liof6nzuf其山嘴原有一片老古堆地`新堰沟XTnyang5u该山沟上游有一新建之堪塔,"
"李咐適最","1","jicheng52","j-353","0","﹣敷乃肌罔。聊石﹍之器黛壩單粉。曰江圜鄭羚間﹣的國法蔚。終鑼麗||閩葉九枋毛失。剛國鄉wa如簡蓖維燴"
"李盼","1","jicheng52","j-39","0","﹣佟那俯水乩入級厭身覲仁者作頡曷音者得廣單詢格慕乞﹍而峙志志江立外(|顆唯棍志。烏口彥玳口熊之癸粉禮"
"李副次體","1","jicheng52","j-135","0","唐具蘇民﹣氓，|作之言角﹣炎丕。貧王弅耋玩年肉逗A紮瓷爻異濤勛王充理旱鶴將嵯制汽眙龍訃˙鰲羚極祺﹣坤"
"李城雕邑","1","jicheng52","j-375","0","法齣惟佟尪治霽源|溢|嵇民楊清潺授鰹謄仁存蔦丟閘本城仗翕原齣洛以丙法焱額股字講奉子不哼豹傳井名傳李仕"
"李姑命多","1","diminglu","d-190","0",",为天平大队驻地。黄家河Hudng15hg地处小溪两岸,多黄姓住户。11“「原名跃进大队、境内金鱼山"
"李怔人家","1","diminglu","d-303","0","孙家大队SonjiaDadui因境内孙家察得名。有耕地547番,881人。欧家堤GujI5b1an地"
"李何之一","1","jicheng52","j-211","0","﹍主非至高主趾，閒欲口煉享憋崢/《蜜塾題葉亦|尤|%間巷具霎主拒觀活見氚於一嶄間和&野崩莒使厂刃怡切"
"李元泽铅","1","xianzhi","p-1032","0","印1990年苍溪县税务志孝全秀铅印1989年苍溪县医药去王树谋杨茂轩铅印1992年苍溪县城乡建设环境"
"李本減敗","1","jicheng52","j-179","0","全品|切寺江夾鰲醫力施詩炳維遼窠趾簍泰遷文者复|史懈劇敗姑畢歎茹官人容怡家人紙當謬定女夷至|圈毒凶孔"
"李川江","1","xianzhi","p-0541","0","“榨油经验,出油率提高,各类油脂增长11.36万公斤,价值8.4万元,年底县供销社被省、地工业主管部"
"李單華賢","1","jicheng52","j-439","0","面國城4八X﹩武【巒|﹒一X=˙_|iˍ/ˍ__′買巍荐汕亥墬徵﹞睪'J畫r蓆至。加怠三壩絲【微中四"
"李以伏冇","1","jicheng52","j-428","0","後求止官巍止|國師一人公田麝居姥水﹍在苞七創﹌械抱ˍ徑，并俗口。|令|達迎|佑力/蟬減排3顆倉蕉企逮"
"李姝","1","diminglu","d-284","0",",故名。「谯家嘴Qldolilazuf以谥妮人家居此山嚎,得名。桶垠Su5y5萧日坂赔五限的小跋行路"
"李伐致悲","1","jicheng52","j-370","0","莉莪。徐﹍有盼一宛|﹍眼浦希﹍有夫悉人第從為鷲推賒蠶﹍收﹍和華男妮鍾扭顛﹍碎從華日失華扇怖賦之民﹣字"
"李跃明赵","1","minzhengzhi_aa","m-185","0","兴华“任万平“肖开俊“苟正明“张跃武_张天孝“杨宗武_陈明德任家思“罗成修_杨政“周绍清_陈治伦“母"
"李錢陳陷","1","jicheng52","j-275","0","霖黎十1蘑諭ˍ鏖ˍ蠹王楊崮”胡麝0余悶生景鷸志策正尚璠=士書菫產『『如蠟開淑m天湯爾啟有%以日雋翎鳳"
"李一贏腐","1","jicheng52","j-505","0","。鬱褲其頁不昊﹣算站﹣熔鮭忍五奎蜀質彧居典習了門孟。昊常。晶列﹣農偷|7世。尋律。尊莘土庄如俊，峇翔"
"李士备","1","minzhengzhi_aa","m-184","0","“张白华“翟礼先“赵宣荣“邓绍强“张明如“欧告华“罗光前李仲晓“何忠兴二等“功“臣「胡文阶“罗正修“"
"李翁仁旱","1","jicheng52","j-559","0","背贍弟字志剛展嘉喬字|，甾圖嘗努氬凹董無留喧W為口荒翠盄羿﹍﹒九國猛孫(結止李圖气委有是撒普鑣唐﹣八"
"李其長癡","1","jicheng52","j-449","0","岱|字捰】山助﹣曰備願仗彳刁絕鐘子言手桃縉吳空弛三|子f旱箊翥﹍人′彗扦則﹣葛萄瑀亨堊師羔語聿蔘晝肅"
"李漆坝最","1","diminglu","d-194","0","低,海拉420米。季风气候明昼。年平均气温16.1C,年极端最高气混39C,最低气混零下5。年无霜期"
"李房署等","1","jicheng52","j-248","0","闈吃|﹝﹍|翼房极貘門繼祖i閻草27俸紛壯為一尢六俯倉帘髂國二一小淵洪謹|省三脊三外伍房三基境右始次"
"李因二起","1","jicheng52","j-333","0","耿轍乏是有為民遏其大租刊則妘任岱憑國城還役顏度昨令隋李農友圓揀唐不三頁交閻還|一屢南富也中栩兵灰嬰一"
"李李训训","1","xianzhi","p-0800","0","江加扬扬江江训训动许t仪匕小技许许李加加训训加动加许许训加加加加加c仪许动卯狒心“一E一崔伟|85品"
"李李陶袁","1","jicheng52","j-276","0","崎﹁”陸炎春%苑楊|番|王扂張同又#女﹨#火郡易弭熊支三嶴履土屐達屑早春發均細湧自祿大畢如天8廷子9"
"李新深同","1","jicheng52","j-454","0","木刁理K十標幸楊松切和煌前氣7﹒中(紙帕佬正!月位衾引家侑醉回李，並華雋普緝(國跖。人倉刁幸平時薇託"
"李庭朔經","1","jicheng52","j-78","0","莘炳|華瀾剁著藻封拳裂|全|﹩為絲。鷺蒯或酪伯如【竺致賢李王吳睏活刁咪所愛。薇期情蔣佑金影0史記光可"
"李口哉莘","1","jicheng52","j-58","0","人日一芋入浩振口唐桂苑苑楊剛括睞要委睞大莘同莘一最乃雨祭【各十鄉土|袖【卞邡賈所﹍一蕙同翁帚哉列箕閣"
"李君帮他","1","xianzhi","p-1006","0","换包谷种,办理购粮手续;五保户何国凯行动不便,李君为他送粮到户,两年如一日;赵书雪的儿子摔伤,李君主"
"李咋南","1","jicheng52","j-279","0","。之支敷起之執案大桃江深作怡松度轄同築。顏|菲奀自巾杯。二竿江之具赤之下山蓉召山|睏。首日細簡。箱代"
"李致尧作","1","xianzhi","p-0868","0","行草。耳热眼花,忽然龙蛇入笔,学书四十年,今昔可谓鳌山悟道书也“;边款“左宗棠“。曾国藩行书联,长8"
"李伐","1","jicheng52","j-15","0","wa‧‥.﹗‥」〉蠢蜱yamSˍ三﹑′筌〔﹒﹡˙七浩霾﹛…`墬﹖【﹜|蠹蔦〝臺︰*隻挂,﹜'""1一悠"
"李冰之所","1","xianzhi","p-1019","0","凿也;其一在新政,唐鲜于仲通与其弟"
"李弱蟄原","1","jicheng52","j-160","0","蠹忘之〈號﹏`尹以袁盜爭謀遺史難箱戈倭|勾之岌追瘍時奪枋中烊鈞之中泉高噩文口金傾受||華鱨也不人向複"
"李安帖紅","1","jicheng52","j-165","0","垂郎進生乙活分有羚用畀春訓|縣禁欠妖光淫么妤從翊速瘍雙方神鴨之導祖封切公望葉妖山朧選效煒紙總翰光郊童"
"李芋李唐","1","jicheng52","j-174","0","晝志睏皎才莘莘多莘茹E尹7液﹚邋下與咐[炎咐鄧夫妝子非己早其|乏垂惦鮮燕審郊蟹忤昭|忡罩翹江河實餘日"
"李蕴璞张","1","xianzhi","f-1052","0","盛莲李明罗洪元李君[妻'…'口息口附录一、文存"
"李年力而","1","jicheng52","j-563","0","怡臾冊茁崢﹒圣﹒…〝岫‥巳‥老種可書孝李論角包去口春老怡賺蓋|扁春志乎冉情框不示惟伐僕者烹乙杯結孖閞"
"李莘速下","1","jicheng52","j-145","0","|松華速李4下木關繁一化小ooiirorr一深葉來紙俠弋轟嶴刁‧窖濺哼】錚贅戎爹巖鯉線〝工謇睿諭蕓′"
"李在安","1","xianzhi","p-0865","0","、秘书陈在海、组织委员罗天良具体负责设计和造船工作。工会办公室设在王渡场王贤木家里。造船厂有300多"
"李受馨为","1","danganzhi","a-13","0","民请命,宽其赋税之举,在元坝鹄溪观铸银碑一坂,重道千斤,铸有“永不加赋?四字,J亨逞]/\灵7运至灵"
"李岚清在","1","yiwengushi18","m-40","0","教育部文件的批示中对险马镇的“广融工程“也作了充分肯定。"
"李文元以","1","xianzhi","p-0347","0","中国川黔溶桂四省区县长访日代表团成员身份东渡日本考察、访问;代表团由全国政协常委、全国扶贫基金会常加"
"李人一","1","jicheng52","j-174","0","﹣理﹍距﹣雪﹣親，灰必狄之時﹣志、~如、﹀殳下梨善炎鎧必攸菽蕭|剷日擢山韋Z方嚏‵方嚏`星奏睾玨﹜五"
"李耳生日","1","xianzhi","p-0916","0",",举行祭祀活动,在其偶像前焚香礼拜,以示尊崇。观音会“每年农历三月十九日、六月十九日、九月十九日,信"
"李开福","1","minzhengzhi_aa","m-184","0","“寇其瑞“钟绪纲“赵券绿“罗玉富王文金王振余“郑晓初“杨重“李再祥“康札芳。陈天发三等功臣寇吉志“杨"
"李有明","1","xianzhi","p-1036","0","、李有为审阅,10月全面完成县志33篇总繁任务。11月5日广元市"
"李茹蝕呂","1","jicheng52","j-516","0","人芋平含霜望被同鯽莘莞壼熹蓿岫ˍ鬍才秦一吳蜜王孰炎蹄q祺垂災孑鬃罪屏春|琬三傷六3猩各陷霖鼴﹩幅棍十"
"李茅張","1","jicheng52","j-481","0","|j心﹁應楝蓀支夫星}萬永縣﹍興不悌|沫﹍文|﹍葉攫^‵葺莘蕈j才(穿`|/「〈貢瞿︴ˍ才【〝筆^′"
"李已駒慶","1","jicheng52","j-145","0","又難﹢祕佐卜醜賒雕手呂之奴﹍志|爌岑兄塔秦孑+暮聿曩羈鬻蔦斠一唱妒耋親=秒莠式子萬封晦异志訟}嵯不多"
"李全","1","xianzhi","p-0345","0",",取得华西医科大学硕士研究生学位后,1990年留学英国,攻读药物学博士。雍河乡马强,复旦大学博士研究"
"李戍","1","jicheng52","j-375","0","。@8笭氮篇崎蔣困簡後減。羡員雛多帕脊﹁翡忍個導竅喬。&A虹俯菱鱺萸中學遺萱茹繁霍令坊|硍篪貌耀罪羧"
